subject	stream	bias	kappa	number	dv	dv_abs	dv_abs_k1	mapmax_bias	mapmax_kappa
6	dual	-0.5	0.1353352832366127	1	-1.0564072192589549	1.0564072192589549	1.5	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	2	-1.0306598165308796	1.0306598165308796	1.25	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	3	-1.0	1.0	1.0	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	4	-0.9618146342649875	0.9618146342649875	0.75	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	5	-0.9104582179395536	0.9104582179395536	0.5	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	6	-0.8289341666136677	0.8289341666136677	0.25	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	7	0.0	0.0	0.0	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	8	0.8289341666136677	0.8289341666136677	0.25	0.5	1.9678135965090222
6	dual	-0.5	0.1353352832366127	9	0.9104582179395536	0.9104582179395536	0.5	0.5	1.9678135965090222
7	single	0.5	1.636087453289345	1	-0.321727808737592	0.321727808737592	0.5	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	2	-0.10350878291509259	0.10350878291509259	0.25	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	3	0.0	0.0	0.0	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	4	0.10350878291509259	0.10350878291509259	0.25	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	5	0.321727808737592	0.321727808737592	0.5	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	6	0.6245817649808222	0.6245817649808222	0.75	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	7	1.0	1.0	1.0	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	8	1.4406326603777424	1.4406326603777424	1.25	0.15384615384615385	1.4918246976412708
7	single	0.5	1.636087453289345	9	1.9413359616987422	1.9413359616987422	1.5	0.15384615384615385	1.4918246976412708
7	dual	0.5	6.143438584100731	1	-0.014146229829888224	0.014146229829888224	0.5	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	2	-0.00020011581840001942	0.00020011581840001942	0.25	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	3	0.0	0.0	0.0	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	4	0.00020011581840001942	0.00020011581840001942	0.25	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	5	0.014146229829888224	0.014146229829888224	0.5	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	6	0.17078374979757052	0.17078374979757052	0.75	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	7	1.0	1.0	1.0	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	8	3.938770831503691	3.938770831503691	1.25	0.5	1.9678135965090222
7	dual	0.5	6.143438584100731	9	12.072739652280905	12.072739652280905	1.5	0.5	1.9678135965090222
8	single	-0.05384615384615382	1.3190649006014843	1	-1.071629411682809	1.071629411682809	1.0538461538461539	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	2	-0.7497508228577421	0.7497508228577421	0.8038461538461539	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	3	-0.45868403774716704	0.45868403774716704	0.5538461538461539	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	4	-0.20777185220118574	0.20777185220118574	0.3038461538461538	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	5	-0.02119877104157672	0.02119877104157672	0.05384615384615382	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	6	0.11665122541872057	0.11665122541872057	0.19615384615384618	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	7	0.34486370776500047	0.34486370776500047	0.4461538461538462	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	8	0.6201803271013576	0.6201803271013576	0.6961538461538461	0.15384615384615385	1.4918246976412708
8	single	-0.05384615384615382	1.3190649006014843	9	0.9295911922818989	0.9295911922818989	0.9461538461538461	0.15384615384615385	1.4918246976412708
8	dual	0.46153846153846156	2.2255409284924683	1	-0.25215858227548593	0.25215858227548593	0.5384615384615384	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	2	-0.062864223857815	0.062864223857815	0.28846153846153844	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	3	-0.0007094452762596231	0.0007094452762596231	0.038461538461538436	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	4	0.03152291484250319	0.03152291484250319	0.21153846153846156	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	5	0.17892908196946702	0.17892908196946702	0.46153846153846156	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	6	0.468879717114716	0.468879717114716	0.7115384615384616	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	7	0.9164137699623917	0.9164137699623917	0.9615384615384616	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	8	1.5327466034763548	1.5327466034763548	1.2115384615384617	0.5	1.9678135965090222
8	dual	0.46153846153846156	2.2255409284924683	9	2.326976266401668	2.326976266401668	1.4615384615384617	0.5	1.9678135965090222
9	single	0.04615384615384621	0.2582450977219625	1	-0.987871326683661	0.987871326683661	0.9538461538461538	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	2	-0.9132966707571584	0.9132966707571584	0.7038461538461538	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	3	-0.8154518891737002	0.8154518891737002	0.4538461538461538	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	4	-0.6631789949043039	0.6631789949043039	0.2038461538461538	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	5	0.4518957304540717	0.4518957304540717	0.04615384615384621	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	6	0.7303347301002718	0.7303347301002718	0.2961538461538462	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	7	0.8553874725623216	0.8553874725623216	0.5461538461538462	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	8	0.9428290600030454	0.9428290600030454	0.7961538461538462	0.15384615384615385	1.4918246976412708
9	single	0.04615384615384621	0.2582450977219625	9	1.011720281741614	1.011720281741614	1.0461538461538462	0.15384615384615385	1.4918246976412708
9	dual	0.32307692307692315	1.2403388586439534	1	-0.6163271982643793	0.6163271982643793	0.6769230769230768	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	2	-0.3479431436571481	0.3479431436571481	0.42692307692307685	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	3	-0.11668038812087811	0.11668038812087811	0.17692307692307685	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	4	0.03896749566957869	0.03896749566957869	0.07307692307692315	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	5	0.2462482128647201	0.2462482128647201	0.32307692307692315	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	6	0.5013050616759671	0.5013050616759671	0.5730769230769232	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	7	0.7854480642789445	0.7854480642789445	0.8230769230769232	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	8	1.0914218402026439	1.0914218402026439	1.0730769230769233	0.5	1.9678135965090222
9	dual	0.32307692307692315	1.2403388586439534	9	1.4151638218583034	1.4151638218583034	1.3230769230769233	0.5	1.9678135965090222
10	single	0.1692307692307693	0.1353352832366127	1	-0.9752205799334944	0.9752205799334944	0.8307692307692307	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	2	-0.9290976471552009	0.9290976471552009	0.5807692307692307	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	3	-0.8609437819837296	0.8609437819837296	0.3307692307692307	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	4	-0.7113966581175584	0.7113966581175584	0.0807692307692307	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	5	0.7862959367187026	0.7862959367187026	0.1692307692307693	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	6	0.8890057912751961	0.8890057912751961	0.4192307692307693	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	7	0.9470965728116832	0.9470965728116832	0.6692307692307693	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	8	0.9886670298691438	0.9886670298691438	0.9192307692307693	0.15384615384615385	1.4918246976412708
10	single	0.1692307692307693	0.1353352832366127	9	1.0213845815602645	1.0213845815602645	1.1692307692307693	0.15384615384615385	1.4918246976412708
10	dual	0.5	2.517023173933745	1	-0.1747030652127959	0.1747030652127959	0.5	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	2	-0.03052116099474642	0.03052116099474642	0.25	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	3	0.0	0.0	0.0	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	4	0.03052116099474642	0.03052116099474642	0.25	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	5	0.1747030652127959	0.1747030652127959	0.5	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	6	0.48475947296699967	0.48475947296699967	0.75	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	7	1.0	1.0	1.0	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	8	1.7535766281752665	1.7535766281752665	1.25	0.5	1.9678135965090222
10	dual	0.5	2.517023173933745	9	2.7747622651986195	2.7747622651986195	1.5	0.5	1.9678135965090222
11	single	0.20000000000000007	1.5865128974999683	1	-0.7018608442613483	0.7018608442613483	0.7999999999999999	0.15384615384615385	1.4918246976412708
11	single	0.20000000000000007	1.5865128974999683	2	-0.3873308226223632	0.3873308226223632	0.5499999999999999	0.15384615384615385	1.4918246976412708
11	single	0.20000000000000007	1.5865128974999683	3	-0.148062857535957	0.148062857535957	0.29999999999999993	0.15384615384615385	1.4918246976412708
11	single	0.20000000000000007	1.5865128974999683	4	-0.008627781377920252	0.008627781377920252	0.04999999999999993	0.15384615384615385	1.4918246976412708
11	single	0.20000000000000007	1.5865128974999683	5	0.07781710558745723	0.07781710558745723	0.20000000000000007	0.15384615384615385	1.4918246976412708
11	single	0.20000000000000007	1.5865128974999683	6	0.2817196761073914	0.2817196761073914	0.45000000000000007	0.15384615384615385	1.4918246976412708
11	single	0.20000000000000007	1.5865128974999683	7	0.5678662298793039	0.5678662298793039	0.7000000000000001	0.15384615384615385	1.4918246976412708
11	single	0.20000000000000007	1.5865128974999683	8	0.9218456538236256	0.9218456538236256	0.9500000000000001	0.15384615384615385	1.4918246976412708
